experiment_date,treatment,source,ops_type_merged,city_group,user_cnt,nonrepeat_cnt,trip_cnt,weekday_nonrepeat_cnt,weekend_nonrepeat_cnt,weekday_trip_cnt,weekend_trip_cnt,nonrepeat_cnt_per_user,trip_cnt_per_user,weekday_nonrepeat_cnt_per_user,weekend_nonrepeat_cnt_per_user,weekday_trip_cnt_per_user,weekend_trip_cnt_per_user,weekday_match_rate,weekend_match_rate,coupon_BD_total,coupon_CDP_total,coupon_folk_total,coupon_growth_other_total,coupon_MGM_total,coupon_MKT_total,coupon_register_total,coupon_daily_total,avg_rainy_day,avg_rainy_weekday,avg_rainy_weekend,mgm_day
2025-12-01,30元1張,隨機組,14天在晚尖峰預估車資,北區,309,104,59,78,26,52,7,0.3365695792880259,0.19093851132686085,0.2524271844660194,0.08414239482200647,0.16828478964401294,0.022653721682847898,0.6526923076923078,0.5742857142857144,138,141,309,0,22,0,20,0,0.375,0.025,0.0,2
2025-12-01,30元1張,隨機組,14天在晚尖峰預估車資,南區,63,25,17,17,8,6,11,0.3968253968253968,0.2698412698412698,0.2698412698412698,0.12698412698412698,0.09523809523809523,0.1746031746031746,0.8666666666666667,0.9318181818181818,25,26,63,0,0,0,3,0,0.0,0.0,0.0,2
2025-12-01,30元1張,隨機組,90天在尖峰預估車資,中區,305,27,23,17,10,18,5,0.08852459016393442,0.07540983606557378,0.05573770491803279,0.03278688524590164,0.05901639344262295,0.01639344262295082,0.9433333333333331,1.0,73,63,305,0,0,6,7,0,0.0,0.0,0.0,2
2025-12-01,30元1張,隨機組,90天在尖峰預估車資,北區,1214,100,66,68,32,43,23,0.08237232289950576,0.054365733113673806,0.05601317957166392,0.026359143327841845,0.03542009884678748,0.018945634266886325,0.7148837209302326,0.8395652173913043,217,199,1214,5,18,3,15,0,0.375,0.025,0.0,2
2025-12-01,30元1張,隨機組,90天在尖峰預估車資,南區,336,17,9,9,8,5,4,0.050595238095238096,0.026785714285714284,0.026785714285714284,0.023809523809523808,0.01488095238095238,0.011904761904761904,0.8400000000000001,0.585,27,58,336,0,2,0,2,0,0.0,0.0,0.0,2
2025-12-01,30元1張,隨機組,喚回-其他,中區,226,20,13,14,6,9,4,0.08849557522123894,0.05752212389380531,0.061946902654867256,0.02654867256637168,0.03982300884955752,0.017699115044247787,0.8288888888888889,0.625,31,34,226,0,1,6,2,0,0.0,0.0,0.0,2
2025-12-01,30元1張,隨機組,喚回-其他,北區,884,53,36,41,12,24,12,0.05995475113122172,0.04072398190045249,0.04638009049773756,0.013574660633484163,0.027149321266968326,0.013574660633484163,0.8875000000000001,0.8366666666666666,46,156,884,3,18,6,11,0,0.375,0.025,0.0,2
2025-12-01,30元1張,隨機組,喚回-其他,南區,205,10,7,5,5,1,6,0.04878048780487805,0.03414634146341464,0.024390243902439025,0.024390243902439025,0.004878048780487805,0.02926829268292683,1.0,0.8000000000000002,31,33,205,0,0,0,0,0,0.0,0.0,0.0,2
2025-12-01,30元1張,隨機組,喚回-高優惠敏感,中區,36,2,0,0,2,0,0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,,,5,8,36,0,1,0,0,0,0.0,0.0,0.0,2
2025-12-01,30元1張,隨機組,喚回-高優惠敏感,北區,126,18,17,15,3,10,7,0.14285714285714285,0.1349206349206349,0.11904761904761904,0.023809523809523808,0.07936507936507936,0.05555555555555555,1.0,1.0,29,29,126,0,8,0,0,0,0.375,0.025,0.0,2
2025-12-01,30元1張,隨機組,喚回-高優惠敏感,南區,26,5,5,3,2,3,2,0.19230769230769232,0.19230769230769232,0.11538461538461539,0.07692307692307693,0.11538461538461539,0.07692307692307693,1.0,1.0,8,13,26,0,0,0,0,0,0.0,0.0,0.0,2
2025-12-01,30元1張,隨機組,既有regular鞏固,中區,132,18,16,12,6,9,7,0.13636363636363635,0.12121212121212122,0.09090909090909091,0.045454545454545456,0.06818181818181818,0.05303030303030303,0.8999999999999999,0.89,63,65,132,0,1,6,0,0,0.0,0.0,0.0,2
2025-12-01,30元1張,隨機組,既有regular鞏固,北區,673,173,135,114,59,87,48,0.25705794947994054,0.20059435364041606,0.16939078751857356,0.08766716196136701,0.12927191679049035,0.0713224368499257,0.8683908045977011,0.841875,201,341,673,0,112,1,0,0,0.375,0.025,0.0,2
2025-12-01,30元1張,隨機組,既有regular鞏固,南區,139,28,26,22,6,18,8,0.2014388489208633,0.18705035971223022,0.15827338129496402,0.04316546762589928,0.12949640287769784,0.05755395683453238,0.9583333333333334,0.895,37,78,139,0,1,0,0,0,0.0,0.0,0.0,2
2025-12-01,30元1張,隨機組,養成Regular-其他,中區,93,16,15,10,6,10,5,0.17204301075268819,0.16129032258064516,0.10752688172043011,0.06451612903225806,0.10752688172043011,0.053763440860215055,1.0,0.8299999999999998,47,5,93,0,0,1,0,0,0.0,0.0,0.0,2
2025-12-01,30元1張,隨機組,養成Regular-其他,北區,482,47,35,35,12,19,16,0.0975103734439834,0.07261410788381743,0.07261410788381743,0.024896265560165973,0.03941908713692946,0.03319502074688797,0.8621052631578947,0.845625,97,76,482,0,4,0,0,0,0.375,0.025,0.0,2
2025-12-01,30元1張,隨機組,養成Regular-其他,南區,142,8,4,5,3,1,3,0.056338028169014086,0.028169014084507043,0.035211267605633804,0.02112676056338028,0.007042253521126761,0.02112676056338028,0.5,0.7766666666666667,34,21,142,1,1,0,0,0,0.0,0.0,0.0,2
2025-12-01,30元1張,隨機組,養成Regular-高優惠敏感,中區,140,19,16,17,2,11,5,0.1357142857142857,0.11428571428571428,0.12142857142857143,0.014285714285714285,0.07857142857142857,0.03571428571428571,1.0,0.71,95,40,140,0,0,0,0,0,0.0,0.0,0.0,2
2025-12-01,30元1張,隨機組,養成Regular-高優惠敏感,北區,497,53,40,44,9,25,15,0.10663983903420524,0.08048289738430583,0.08853118712273642,0.018108651911468814,0.05030181086519115,0.030181086519114688,0.888,0.7833333333333333,205,165,497,2,10,0,0,0,0.375,0.025,0.0,2
2025-12-01,30元1張,隨機組,養成Regular-高優惠敏感,南區,116,6,5,4,2,4,1,0.05172413793103448,0.04310344827586207,0.034482758620689655,0.017241379310344827,0.034482758620689655,0.008620689655172414,1.0,1.0,72,31,116,1,5,0,0,0,0.0,0.0,0.0,2
2025-12-01,40x2元1張,隨機組,14天在其他尖峰預估車資,中區,188,47,36,35,12,21,15,0.25,0.19148936170212766,0.18617021276595744,0.06382978723404255,0.11170212765957446,0.0797872340425532,0.8738095238095239,0.7706666666666666,45,39,376,2,0,15,7,0,0.0,0.0,0.0,2
2025-12-01,40x2元1張,隨機組,14天在其他尖峰預估車資,北區,830,187,121,144,43,85,36,0.2253012048192771,0.14578313253012049,0.17349397590361446,0.051807228915662654,0.10240963855421686,0.043373493975903614,0.7628235294117648,0.7825000000000001,203,311,1660,1,18,2,39,0,0.375,0.025,0.0,2
2025-12-01,40x2元1張,隨機組,14天在其他尖峰預估車資,南區,184,30,21,17,13,15,6,0.16304347826086957,0.11413043478260869,0.09239130434782608,0.07065217391304347,0.08152173913043478,0.03260869565217391,0.8866666666666666,0.7233333333333333,41,64,368,0,0,0,5,0,0.0,0.0,0.0,2
2025-12-01,40x2元1張,隨機組,14天在晚尖峰預估車資,中區,61,12,10,8,4,4,6,0.19672131147540983,0.16393442622950818,0.13114754098360656,0.06557377049180328,0.06557377049180328,0.09836065573770492,1.0,0.75,8,16,122,0,0,1,0,0,0.0,0.0,0.0,2
2025-12-01,40x2元1張,隨機組,14天在晚尖峰預估車資,北區,284,90,57,70,20,38,19,0.31690140845070425,0.2007042253521127,0.24647887323943662,0.07042253521126761,0.13380281690140844,0.06690140845070422,0.7931578947368422,0.6973684210526315,108,153,569,0,12,2,21,0,0.375,0.025,0.0,2
2025-12-01,40x2元1張,隨機組,14天在晚尖峰預估車資,南區,56,6,6,6,0,5,1,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.0,0.08928571428571429,0.017857142857142856,1.0,1.0,10,20,112,0,0,0,6,0,0.0,0.0,0.0,2
2025-12-01,40x2元1張,隨機組,90天在尖峰預估車資,中區,311,24,15,19,5,5,10,0.07717041800643087,0.04823151125401929,0.06109324758842444,0.01607717041800643,0.01607717041800643,0.03215434083601286,0.71,0.6399999999999999,40,55,622,0,0,0,2,0,0.0,0.0,0.0,2
2025-12-01,40x2元1張,隨機組,90天在尖峰預估車資,北區,1210,104,64,73,31,29,35,0.0859504132231405,0.05289256198347107,0.0603305785123967,0.0256198347107438,0.023966942148760332,0.028925619834710745,0.5934482758620688,0.7571428571428571,183,181,2420,0,9,2,18,0,0.375,0.025,0.0,2
2025-12-01,40x2元1張,隨機組,90天在尖峰預估車資,南區,305,21,15,14,7,9,6,0.06885245901639345,0.04918032786885246,0.04590163934426229,0.022950819672131147,0.029508196721311476,0.019672131147540985,0.7311111111111112,0.9166666666666666,34,56,610,0,1,0,8,0,0.0,0.0,0.0,2
2025-12-01,40x2元1張,隨機組,喚回-其他,中區,235,16,14,10,6,10,4,0.06808510638297872,0.059574468085106386,0.0425531914893617,0.02553191489361702,0.0425531914893617,0.01702127659574468,1.0,1.0,32,20,470,0,4,0,3,0,0.0,0.0,0.0,2
2025-12-01,40x2元1張,隨機組,喚回-其他,北區,842,62,46,43,19,27,19,0.07363420427553444,0.05463182897862233,0.0510688836104513,0.022565320665083134,0.032066508313539195,0.022565320665083134,0.8137037037037037,0.8663157894736843,81,133,1684,3,3,0,12,0,0.375,0.025,0.0,2
2025-12-01,40x2元1張,隨機組,喚回-其他,南區,257,10,7,8,2,4,3,0.038910505836575876,0.027237354085603113,0.0311284046692607,0.007782101167315175,0.01556420233463035,0.011673151750972763,0.835,0.7799999999999999,42,34,514,0,1,0,5,0,0.0,0.0,0.0,2
2025-12-01,40x2元1張,隨機組,喚回-高優惠敏感,中區,35,5,3,5,0,3,0,0.14285714285714285,0.08571428571428572,0.14285714285714285,0.0,0.08571428571428572,0.0,0.8000000000000002,,9,17,70,0,0,5,0,0,0.0,0.0,0.0,2
2025-12-01,40x2元1張,隨機組,喚回-高優惠敏感,北區,115,13,8,10,3,5,3,0.11304347826086956,0.06956521739130435,0.08695652173913043,0.02608695652173913,0.043478260869565216,0.02608695652173913,0.7020000000000001,0.7799999999999999,21,50,230,0,2,1,0,0,0.42857142857142855,0.028571428571428574,0.0,2
2025-12-01,40x2元1張,隨機組,喚回-高優惠敏感,南區,44,2,2,2,0,2,0,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,0.0,1.0,,8,12,88,0,2,0,0,0,0.0,0.0,0.0,2
2025-12-01,40x2元1張,隨機組,既有regular鞏固,中區,155,39,27,23,16,16,11,0.25161290322580643,0.17419354838709677,0.14838709677419354,0.1032258064516129,0.1032258064516129,0.07096774193548387,0.8075,0.6545454545454545,71,74,310,0,0,0,0,0,0.0,0.0,0.0,2
2025-12-01,40x2元1張,隨機組,既有regular鞏固,北區,672,165,122,123,42,78,44,0.24553571428571427,0.18154761904761904,0.18303571428571427,0.0625,0.11607142857142858,0.06547619047619048,0.8256410256410257,0.7997727272727272,179,369,1344,3,48,1,0,0,0.375,0.025,0.0,2
2025-12-01,40x2元1張,隨機組,既有regular鞏固,南區,133,36,29,29,7,25,4,0.2706766917293233,0.21804511278195488,0.21804511278195488,0.05263157894736842,0.18796992481203006,0.03007518796992481,0.8756,0.7,66,57,266,0,18,0,0,0,0.0,0.0,0.0,2
2025-12-01,40x2元1張,隨機組,養成Regular-其他,中區,109,1,0,1,0,0,0,0.009174311926605505,0.0,0.009174311926605505,0.0,0.0,0.0,,,9,29,218,0,0,0,0,0,0.0,0.0,0.0,2
2025-12-01,40x2元1張,隨機組,養成Regular-其他,北區,523,52,34,33,19,19,15,0.0994263862332696,0.06500956022944551,0.06309751434034416,0.036328871892925434,0.036328871892925434,0.028680688336520075,0.9247368421052632,0.6126666666666666,124,87,1046,2,22,1,0,1,0.375,0.025,0.0,2
2025-12-01,40x2元1張,隨機組,養成Regular-其他,南區,123,10,9,9,1,4,5,0.08130081300813008,0.07317073170731707,0.07317073170731707,0.008130081300813009,0.032520325203252036,0.04065040650406504,0.75,1.0,30,28,246,0,0,0,0,0,0.0,0.0,0.0,2
2025-12-01,40x2元1張,隨機組,養成Regular-高優惠敏感,中區,156,26,24,17,9,19,5,0.16666666666666666,0.15384615384615385,0.10897435897435898,0.057692307692307696,0.12179487179487179,0.03205128205128205,0.9526315789473685,1.0,76,67,312,0,1,6,0,0,0.0,0.0,0.0,2
2025-12-01,40x2元1張,隨機組,養成Regular-高優惠敏感,北區,495,65,43,40,25,29,14,0.13131313131313133,0.08686868686868687,0.08080808080808081,0.050505050505050504,0.05858585858585859,0.028282828282828285,0.7989655172413793,0.8250000000000001,125,139,990,2,8,1,0,1,0.375,0.025,0.0,2
2025-12-01,40x2元1張,隨機組,養成Regular-高優惠敏感,南區,120,14,11,12,2,7,4,0.11666666666666667,0.09166666666666666,0.1,0.016666666666666666,0.058333333333333334,0.03333333333333333,1.0,0.57,43,28,240,1,8,0,0,0,0.0,0.0,0.0,2
2025-12-01,40元1張,隨機組,14天在其他尖峰預估車資,中區,182,38,34,28,10,24,10,0.2087912087912088,0.18681318681318682,0.15384615384615385,0.054945054945054944,0.13186813186813187,0.054945054945054944,0.9562499999999999,0.77,50,75,182,0,1,0,8,0,0.0,0.0,0.0,2
2025-12-01,40元1張,隨機組,14天在其他尖峰預估車資,北區,734,160,121,109,51,79,42,0.21798365122615804,0.164850136239782,0.14850136239782016,0.06948228882833787,0.10762942779291552,0.05722070844686648,0.8010126582278481,0.8254761904761905,282,332,734,4,35,3,16,0,0.375,0.025,0.0,2
2025-12-01,40元1張,隨機組,14天在其他尖峰預估車資,南區,196,26,24,20,6,17,7,0.1326530612244898,0.12244897959183673,0.10204081632653061,0.030612244897959183,0.08673469387755102,0.03571428571428571,0.9011764705882354,1.0,50,88,196,2,4,1,9,0,0.0,0.0,0.0,2
2025-12-01,40元1張,隨機組,14天在晚尖峰預估車資,中區,66,6,3,2,4,1,2,0.09090909090909091,0.045454545454545456,0.030303030303030304,0.06060606060606061,0.015151515151515152,0.030303030303030304,0.5,0.67,38,33,66,0,0,0,2,0,0.0,0.0,0.0,2
2025-12-01,40元1張,隨機組,14天在晚尖峰預估車資,北區,290,55,40,39,16,25,15,0.1896551724137931,0.13793103448275862,0.13448275862068965,0.05517241379310345,0.08620689655172414,0.05172413793103448,0.7263999999999998,0.888,106,107,290,0,5,0,16,0,0.375,0.025,0.0,2
2025-12-01,40元1張,隨機組,14天在晚尖峰預估車資,南區,53,8,6,6,2,5,1,0.1509433962264151,0.11320754716981132,0.11320754716981132,0.03773584905660377,0.09433962264150944,0.018867924528301886,0.9,0.5,1,16,53,0,2,0,0,0,0.0,0.0,0.0,2
2025-12-01,40元1張,隨機組,90天在尖峰預估車資,中區,322,15,14,9,6,5,9,0.046583850931677016,0.043478260869565216,0.027950310559006212,0.018633540372670808,0.015527950310559006,0.027950310559006212,0.8299999999999998,1.0,61,53,322,0,0,0,11,0,0.0,0.0,0.0,2
2025-12-01,40元1張,隨機組,90天在尖峰預估車資,北區,1144,75,55,54,21,32,23,0.06555944055944056,0.04807692307692308,0.0472027972027972,0.018356643356643356,0.027972027972027972,0.020104895104895104,0.808125,0.8147826086956521,197,238,1144,1,52,3,19,0,0.375,0.025,0.0,2
2025-12-01,40元1張,隨機組,90天在尖峰預估車資,南區,326,18,10,11,7,7,3,0.05521472392638037,0.03067484662576687,0.03374233128834356,0.02147239263803681,0.02147239263803681,0.009202453987730062,0.5828571428571429,0.75,43,68,326,0,1,0,6,0,0.0,0.0,0.0,2
2025-12-01,40元1張,隨機組,喚回-其他,中區,226,13,10,10,3,8,2,0.05752212389380531,0.04424778761061947,0.04424778761061947,0.01327433628318584,0.035398230088495575,0.008849557522123894,0.89,0.665,17,44,226,0,2,5,3,0,0.0,0.0,0.0,2
2025-12-01,40元1張,隨機組,喚回-其他,北區,795,74,58,54,20,38,20,0.0930817610062893,0.0729559748427673,0.06792452830188679,0.025157232704402517,0.04779874213836478,0.025157232704402517,0.9373684210526315,0.8195,116,176,795,1,13,0,8,0,0.375,0.025,0.0,2
2025-12-01,40元1張,隨機組,喚回-其他,南區,232,9,4,4,5,3,1,0.03879310344827586,0.017241379310344827,0.017241379310344827,0.021551724137931036,0.01293103448275862,0.004310344827586207,0.75,0.33,29,25,232,0,0,0,5,0,0.0,0.0,0.0,2
2025-12-01,40元1張,隨機組,喚回-高優惠敏感,中區,36,5,4,5,0,2,2,0.1388888888888889,0.1111111111111111,0.1388888888888889,0.0,0.05555555555555555,0.05555555555555555,1.0,0.67,4,21,36,0,1,5,0,0,0.0,0.0,0.0,2
2025-12-01,40元1張,隨機組,喚回-高優惠敏感,北區,134,17,13,14,3,3,10,0.12686567164179105,0.09701492537313433,0.1044776119402985,0.022388059701492536,0.022388059701492536,0.07462686567164178,0.8333333333333334,0.916,17,43,134,0,3,0,0,0,0.42857142857142855,0.028571428571428574,0.0,2
2025-12-01,40元1張,隨機組,喚回-高優惠敏感,南區,44,3,3,1,2,0,3,0.06818181818181818,0.06818181818181818,0.022727272727272728,0.045454545454545456,0.0,0.06818181818181818,,1.0,4,6,44,0,0,0,0,0,0.0,0.0,0.0,2
2025-12-01,40元1張,隨機組,既有regular鞏固,中區,170,44,35,27,17,22,13,0.25882352941176473,0.20588235294117646,0.1588235294117647,0.1,0.12941176470588237,0.07647058823529412,0.82,0.8246153846153846,47,69,170,0,1,11,0,0,0.0,0.0,0.0,2
2025-12-01,40元1張,隨機組,既有regular鞏固,北區,667,187,143,137,50,100,43,0.280359820089955,0.2143928035982009,0.20539730134932535,0.07496251874062969,0.14992503748125938,0.06446776611694154,0.8093,0.8386046511627907,178,316,667,1,46,2,0,0,0.375,0.025,0.0,2
2025-12-01,40元1張,隨機組,既有regular鞏固,南區,133,35,29,27,8,22,7,0.2631578947368421,0.21804511278195488,0.20300751879699247,0.06015037593984962,0.16541353383458646,0.05263157894736842,0.9563636363636363,0.7171428571428572,38,62,133,0,5,5,0,0,0.0,0.0,0.0,2
2025-12-01,40元1張,隨機組,養成Regular-其他,中區,128,15,10,12,3,7,3,0.1171875,0.078125,0.09375,0.0234375,0.0546875,0.0234375,0.7285714285714285,0.8000000000000002,11,28,128,0,1,6,0,0,0.0,0.0,0.0,2
2025-12-01,40元1張,隨機組,養成Regular-其他,北區,500,43,31,33,10,18,13,0.086,0.062,0.066,0.02,0.036,0.026,0.8827777777777778,1.0,162,115,500,1,1,0,0,0,0.375,0.025,0.0,2
2025-12-01,40元1張,隨機組,養成Regular-其他,南區,128,9,3,6,3,2,1,0.0703125,0.0234375,0.046875,0.0234375,0.015625,0.0078125,1.0,0.5,10,31,128,0,3,0,0,0,0.0,0.0,0.0,2
2025-12-01,40元1張,隨機組,養成Regular-高優惠敏感,中區,139,17,11,13,4,6,5,0.1223021582733813,0.07913669064748201,0.09352517985611511,0.02877697841726619,0.04316546762589928,0.03597122302158273,1.0,0.6,63,34,139,0,2,5,0,0,0.0,0.0,0.0,2
2025-12-01,40元1張,隨機組,養成Regular-高優惠敏感,北區,518,47,31,39,8,18,13,0.09073359073359073,0.059845559845559844,0.07528957528957529,0.015444015444015444,0.03474903474903475,0.025096525096525095,0.7488888888888889,0.7261538461538461,176,139,518,2,14,2,0,0,0.375,0.025,0.0,2
2025-12-01,40元1張,隨機組,養成Regular-高優惠敏感,南區,108,22,18,18,4,10,8,0.2037037037037037,0.16666666666666666,0.16666666666666666,0.037037037037037035,0.09259259259259259,0.07407407407407407,0.841,0.895,37,26,108,0,7,0,0,0,0.0,0.0,0.0,2
2025-12-01,不發,控制組,14天在其他尖峰預估車資,中區,743,138,114,104,34,78,36,0.1857335127860027,0.15343203230148048,0.13997308209959622,0.04576043068640646,0.10497981157469717,0.04845222072678331,0.877948717948718,0.8880555555555555,267,282,0,0,29,44,31,1,0.0,0.0,0.0,2
2025-12-01,不發,控制組,14天在其他尖峰預估車資,北區,3221,661,429,475,186,306,123,0.2052157714995343,0.1331884507916796,0.14746972989754734,0.05774604160198696,0.0950015523129463,0.038186898478733314,0.7388562091503268,0.7372357723577236,1042,1281,0,9,164,13,107,1,0.375,0.025,0.0,2
2025-12-01,不發,控制組,14天在其他尖峰預估車資,南區,796,106,84,68,38,58,26,0.13316582914572864,0.10552763819095477,0.08542713567839195,0.04773869346733668,0.0728643216080402,0.032663316582914576,0.9251724137931036,0.6719230769230768,229,223,0,0,4,0,13,0,0.0,0.0,0.0,2
2025-12-01,不發,控制組,14天在晚尖峰預估車資,中區,233,43,27,36,7,22,5,0.18454935622317598,0.11587982832618025,0.15450643776824036,0.030042918454935622,0.0944206008583691,0.02145922746781116,0.759090909090909,0.62,61,75,0,0,11,10,9,0,0.0,0.0,0.0,2
2025-12-01,不發,控制組,14天在晚尖峰預估車資,北區,1123,237,171,184,53,126,45,0.21104185218165628,0.1522707034728406,0.163846838824577,0.04719501335707925,0.11219946571682991,0.04007123775601069,0.7907936507936508,0.7080000000000001,411,359,0,2,66,28,51,1,0.375,0.025,0.0,2
2025-12-01,不發,控制組,14天在晚尖峰預估車資,南區,229,28,17,22,6,13,4,0.1222707423580786,0.07423580786026202,0.09606986899563319,0.026200873362445413,0.056768558951965066,0.017467248908296942,0.7461538461538461,0.7,63,40,0,0,5,1,18,0,0.0,0.0,0.0,2
2025-12-01,不發,控制組,90天在尖峰預估車資,中區,1295,94,71,74,20,49,22,0.07258687258687259,0.054826254826254826,0.05714285714285714,0.015444015444015444,0.03783783783783784,0.01698841698841699,0.8412244897959184,0.8272727272727274,135,223,0,2,3,71,32,1,0.0,0.0,0.0,2
2025-12-01,不發,控制組,90天在尖峰預估車資,北區,4868,292,200,201,91,118,82,0.0599835661462613,0.041084634346754315,0.041290057518488084,0.018693508627773213,0.024239934264585046,0.01684470008216927,0.7772033898305085,0.7509756097560977,634,785,0,7,87,21,95,0,0.375,0.025,0.0,2
2025-12-01,不發,控制組,90天在尖峰預估車資,南區,1269,82,62,61,21,36,26,0.06461780929866036,0.04885736800630418,0.04806934594168637,0.016548463356973995,0.028368794326241134,0.02048857368006304,0.7838888888888889,0.7803846153846153,137,180,0,3,6,11,21,0,0.0,0.0,0.0,2
2025-12-01,不發,控制組,喚回-其他,中區,932,47,37,33,14,26,11,0.05042918454935622,0.03969957081545064,0.03540772532188841,0.015021459227467811,0.027896995708154508,0.011802575107296138,0.8730769230769231,0.8036363636363636,130,163,0,2,15,5,9,0,0.0,0.0,0.0,2
2025-12-01,不發,控制組,喚回-其他,北區,3250,208,155,140,68,95,60,0.064,0.047692307692307694,0.043076923076923075,0.020923076923076923,0.02923076923076923,0.018461538461538463,0.8545263157894738,0.7213333333333334,435,589,0,5,97,7,34,0,0.375,0.025,0.0,2
2025-12-01,不發,控制組,喚回-其他,南區,1021,70,45,49,21,28,17,0.06856023506366307,0.04407443682664055,0.047992164544564155,0.02056807051909892,0.02742409402546523,0.01665034280117532,0.7564285714285716,0.6676470588235294,34,141,0,1,7,0,12,0,0.0,0.0,0.0,2
2025-12-01,不發,控制組,喚回-高優惠敏感,中區,135,16,14,9,7,8,6,0.11851851851851852,0.1037037037037037,0.06666666666666667,0.05185185185185185,0.05925925925925926,0.044444444444444446,0.9,1.0,54,20,0,0,1,0,0,0,0.0,0.0,0.0,2
2025-12-01,不發,控制組,喚回-高優惠敏感,北區,484,49,31,29,20,13,18,0.1012396694214876,0.0640495867768595,0.05991735537190083,0.04132231404958678,0.026859504132231406,0.0371900826446281,0.7953846153846154,0.7611111111111111,81,128,0,1,20,0,0,0,0.375,0.025,0.0,2
2025-12-01,不發,控制組,喚回-高優惠敏感,南區,149,17,16,14,3,14,2,0.11409395973154363,0.10738255033557047,0.09395973154362416,0.020134228187919462,0.09395973154362416,0.013422818791946308,0.9500000000000001,1.0,9,30,0,0,0,0,0,0,0.0,0.0,0.0,2
2025-12-01,不發,控制組,既有regular鞏固,中區,586,120,101,87,33,71,30,0.20477815699658702,0.17235494880546076,0.14846416382252559,0.05631399317406143,0.12116040955631399,0.051194539249146756,0.9104225352112676,0.8696666666666668,205,277,0,0,9,36,0,0,0.0,0.0,0.0,2
2025-12-01,不發,控制組,既有regular鞏固,北區,2692,685,514,491,194,351,163,0.25445765230312034,0.19093610698365526,0.18239227340267458,0.07206537890044576,0.13038632986627044,0.060549777117384844,0.8511965811965811,0.7562576687116565,735,1336,0,5,236,12,0,1,0.375,0.025,0.0,2
2025-12-01,不發,控制組,既有regular鞏固,南區,529,123,101,95,28,66,35,0.23251417769376181,0.19092627599243855,0.17958412098298676,0.052930056710775046,0.12476370510396975,0.0661625708884688,0.8828787878787878,0.798,158,244,0,2,10,5,0,0,0.0,0.0,0.0,2
2025-12-01,不發,控制組,養成Regular-其他,中區,436,38,31,30,8,21,10,0.0871559633027523,0.07110091743119266,0.06880733944954129,0.01834862385321101,0.0481651376146789,0.022935779816513763,0.9514285714285713,0.74,100,56,0,0,0,0,0,0,0.0,0.0,0.0,2
2025-12-01,不發,控制組,養成Regular-其他,北區,1935,166,117,125,41,72,45,0.08578811369509044,0.06046511627906977,0.06459948320413436,0.02118863049095607,0.037209302325581395,0.023255813953488372,0.8004166666666666,0.7708888888888888,288,456,0,5,90,33,0,0,0.375,0.025,0.0,2
2025-12-01,不發,控制組,養成Regular-其他,南區,512,28,18,21,7,7,11,0.0546875,0.03515625,0.041015625,0.013671875,0.013671875,0.021484375,0.64,0.7436363636363637,177,85,0,3,1,0,0,0,0.0,0.0,0.0,2
2025-12-01,不發,控制組,養成Regular-高優惠敏感,中區,602,61,47,43,18,26,21,0.10132890365448505,0.07807308970099668,0.07142857142857142,0.029900332225913623,0.04318936877076412,0.03488372093023256,0.8480769230769231,0.8285714285714285,188,184,0,3,6,11,0,0,0.0,0.0,0.0,2
2025-12-01,不發,控制組,養成Regular-高優惠敏感,北區,1933,182,149,127,55,96,53,0.0941541645111226,0.07708225556130367,0.06570098292809105,0.028453181583031558,0.04966373512674599,0.027418520434557683,0.8964583333333334,0.8356603773584906,613,635,0,4,106,3,3,0,0.375,0.025,0.0,2
2025-12-01,不發,控制組,養成Regular-高優惠敏感,南區,474,47,38,41,6,28,10,0.09915611814345991,0.08016877637130802,0.08649789029535865,0.012658227848101266,0.05907172995780591,0.02109704641350211,0.9678571428571429,0.7629999999999999,158,139,0,0,17,0,0,1,0.0,0.0,0.0,2
2025-12-08,15x2元1張,隨機組,14天在其他尖峰預估車資,中區,191,45,38,33,12,27,11,0.2356020942408377,0.19895287958115182,0.17277486910994763,0.06282722513089005,0.14136125654450263,0.05759162303664921,0.8170370370370371,1.0,154,66,382,0,0,9,4,0,0.0,0.0,0.0,0
2025-12-08,15x2元1張,隨機組,14天在其他尖峰預估車資,北區,765,201,122,155,46,91,31,0.2627450980392157,0.15947712418300652,0.20261437908496732,0.06013071895424837,0.11895424836601307,0.040522875816993466,0.7284615384615385,0.5719354838709677,318,330,1530,1,0,0,24,0,0.49999999999999994,0.1,0.0,0
2025-12-08,15x2元1張,隨機組,14天在其他尖峰預估車資,南區,181,28,18,23,5,13,5,0.15469613259668508,0.09944751381215469,0.1270718232044199,0.027624309392265192,0.0718232044198895,0.027624309392265192,0.723076923076923,0.5199999999999999,77,45,362,2,0,2,8,0,0.0,0.0,0.0,0
2025-12-08,15x2元1張,隨機組,14天在晚尖峰預估車資,中區,59,5,3,2,3,1,2,0.0847457627118644,0.05084745762711865,0.03389830508474576,0.05084745762711865,0.01694915254237288,0.03389830508474576,1.0,0.5,28,12,118,0,0,1,4,0,0.0,0.0,0.0,0
