treatment,source,ops_type_merged,city_group,target,RMSE,MAE,n
20元1張,隨機組,喚回-其他,中區,trip_cnt_per_user,0.017898269933379347,0.017898269933379347,1
20元1張,隨機組,既有regular鞏固,北區,trip_cnt_per_user,0.017929958824682207,0.017929958824682207,1
15x2元1張,隨機組,養成Regular-其他,南區,trip_cnt_per_user,0.018136358095700265,0.018136358095700265,1
20元1張,隨機組,養成Regular-高優惠敏感,北區,trip_cnt_per_user,0.018676959164115534,0.018676959164115534,1
30x2元1張,隨機組,養成Regular-其他,中區,trip_cnt_per_user,0.018971087183061938,0.018971087183061938,1
15x2元1張,隨機組,喚回-其他,北區,trip_cnt_per_user,0.01920892259017442,0.01920892259017442,1
15x2元1張,隨機組,90天在尖峰預估車資,南區,trip_cnt_per_user,0.019242094638193555,0.019242094638193555,1
20x2元1張,隨機組,14天在晚尖峰預估車資,南區,trip_cnt_per_user,0.01924561605570521,0.01924561605570521,1
15x2元1張,隨機組,養成Regular-其他,北區,trip_cnt_per_user,0.019250287690553744,0.019250287690553744,1
40x2元1張,隨機組,90天在尖峰預估車資,南區,trip_cnt_per_user,0.01981614842027999,0.01981614842027999,1
30x2元1張,隨機組,既有regular鞏固,南區,trip_cnt_per_user,0.020041522051732902,0.020041522051732902,1
20元1張,隨機組,14天在晚尖峰預估車資,北區,trip_cnt_per_user,0.02033845804845799,0.02033845804845799,1
15x2元1張,隨機組,14天在其他尖峰預估車資,南區,trip_cnt_per_user,0.020565921537580342,0.020565921537580342,1
30元1張,隨機組,90天在尖峰預估車資,中區,trip_cnt_per_user,0.020664495103297487,0.020664495103297487,1
15x2元1張,隨機組,14天在其他尖峰預估車資,中區,trip_cnt_per_user,0.020786207480513186,0.020786207480513186,1
15元1張,隨機組,養成Regular-其他,中區,trip_cnt_per_user,0.021130289715034153,0.021130289715034153,1
20x2元1張,隨機組,養成Regular-其他,北區,trip_cnt_per_user,0.021444109545142684,0.021444109545142684,1
20x2元1張,隨機組,14天在晚尖峰預估車資,北區,trip_cnt_per_user,0.021446366690623386,0.021446366690623386,1
20元1張,隨機組,90天在尖峰預估車資,南區,trip_cnt_per_user,0.02174103589835942,0.02174103589835942,1
15元1張,隨機組,14天在晚尖峰預估車資,北區,trip_cnt_per_user,0.022744018983710784,0.022744018983710784,1
40x2元1張,隨機組,14天在其他尖峰預估車資,北區,trip_cnt_per_user,0.022963539775012837,0.022963539775012837,1
40元1張,隨機組,14天在其他尖峰預估車資,南區,trip_cnt_per_user,0.023028471017984498,0.023028471017984498,1
20x2元1張,隨機組,90天在尖峰預估車資,南區,trip_cnt_per_user,0.023397728143621177,0.023397728143621177,1
15x2元1張,隨機組,既有regular鞏固,南區,trip_cnt_per_user,0.02369411350685538,0.02369411350685538,1
30元1張,隨機組,喚回-高優惠敏感,北區,trip_cnt_per_user,0.024019806715894362,0.024019806715894362,1
40元1張,隨機組,養成Regular-其他,南區,trip_cnt_per_user,0.024230619840796372,0.024230619840796372,1
20元1張,隨機組,養成Regular-其他,南區,trip_cnt_per_user,0.024462627666103645,0.024462627666103645,1
30元1張,隨機組,既有regular鞏固,中區,trip_cnt_per_user,0.024791603125163125,0.024791603125163125,1
20x2元1張,隨機組,養成Regular-其他,南區,trip_cnt_per_user,0.02516269081583558,0.02516269081583558,1
30x2元1張,隨機組,14天在其他尖峰預估車資,北區,trip_cnt_per_user,0.025831524623404295,0.025831524623404295,1
20x2元1張,隨機組,喚回-其他,南區,trip_cnt_per_user,0.02583729115923384,0.02583729115923384,1
15元1張,隨機組,養成Regular-其他,北區,trip_cnt_per_user,0.02588766636523699,0.02588766636523699,1
