treatment,source,ops_type_merged,city_group,target,RMSE,MAE,n
15元1張,隨機組,喚回-高優惠敏感,南區,nonrepeat_cnt_per_user,0.020458153974748636,0.020458153974748636,1
40元1張,隨機組,養成Regular-高優惠敏感,中區,nonrepeat_cnt_per_user,0.020999482350691434,0.020999482350691434,1
30x2元1張,隨機組,既有regular鞏固,北區,nonrepeat_cnt_per_user,0.02109878149598593,0.02109878149598593,1
15元1張,隨機組,14天在其他尖峰預估車資,北區,nonrepeat_cnt_per_user,0.022147103513590005,0.022147103513590005,1
15x2元1張,隨機組,養成Regular-其他,北區,nonrepeat_cnt_per_user,0.022438686512899736,0.022438686512899736,1
20元1張,隨機組,養成Regular-高優惠敏感,中區,nonrepeat_cnt_per_user,0.023096165068201377,0.023096165068201377,1
40元1張,隨機組,喚回-其他,北區,nonrepeat_cnt_per_user,0.02398127125173037,0.02398127125173037,1
40元1張,隨機組,90天在尖峰預估車資,南區,nonrepeat_cnt_per_user,0.024539268365068714,0.024539268365068714,1
15元1張,隨機組,養成Regular-其他,南區,nonrepeat_cnt_per_user,0.025632279670064415,0.025632279670064415,1
20x2元1張,隨機組,既有regular鞏固,北區,nonrepeat_cnt_per_user,0.02655284403118252,0.02655284403118252,1
20x2元1張,隨機組,養成Regular-其他,中區,nonrepeat_cnt_per_user,0.02686327686101661,0.02686327686101661,1
15x2元1張,隨機組,90天在尖峰預估車資,南區,nonrepeat_cnt_per_user,0.02699894224708123,0.02699894224708123,1
20元1張,隨機組,養成Regular-高優惠敏感,南區,nonrepeat_cnt_per_user,0.027687045773283944,0.027687045773283944,1
20元1張,隨機組,喚回-高優惠敏感,南區,nonrepeat_cnt_per_user,0.027809083724627315,0.027809083724627315,1
15x2元1張,隨機組,既有regular鞏固,中區,nonrepeat_cnt_per_user,0.027809370764677682,0.027809370764677682,1
15元1張,隨機組,90天在尖峰預估車資,南區,nonrepeat_cnt_per_user,0.027969473688795835,0.027969473688795835,1
20x2元1張,隨機組,喚回-其他,中區,nonrepeat_cnt_per_user,0.02810453506138281,0.02810453506138281,1
30x2元1張,隨機組,90天在尖峰預估車資,中區,nonrepeat_cnt_per_user,0.029096956034596333,0.029096956034596333,1
20元1張,隨機組,14天在其他尖峰預估車資,中區,nonrepeat_cnt_per_user,0.029375099945226885,0.029375099945226885,1
20元1張,隨機組,90天在尖峰預估車資,南區,nonrepeat_cnt_per_user,0.029487888426019716,0.029487888426019716,1
40x2元1張,隨機組,14天在晚尖峰預估車資,北區,nonrepeat_cnt_per_user,0.02975999957866271,0.02975999957866271,1
20元1張,隨機組,養成Regular-高優惠敏感,北區,nonrepeat_cnt_per_user,0.030282605264077528,0.030282605264077528,1
40元1張,隨機組,90天在尖峰預估車資,中區,nonrepeat_cnt_per_user,0.030390740138461644,0.030390740138461644,1
20x2元1張,隨機組,養成Regular-高優惠敏感,北區,nonrepeat_cnt_per_user,0.030453128654047062,0.030453128654047062,1
30x2元1張,隨機組,喚回-其他,南區,nonrepeat_cnt_per_user,0.03102735950501792,0.03102735950501792,1
