day,treatment,source,ops_type_merged,city_group,trip_cnt,nonrepeat_cnt,match_rate,is_weekend_holiday,is_rainy,user_cnt,trip_cnt_per_user,nonrepeat_cnt_per_user,trip_cnt_per_user_lag10,nonrepeat_cnt_per_user_lag10,match_rate_lag10,trip_cnt_per_user_lag11,nonrepeat_cnt_per_user_lag11,match_rate_lag11,trip_cnt_per_user_lag12,nonrepeat_cnt_per_user_lag12,match_rate_lag12,trip_cnt_per_user_lag13,nonrepeat_cnt_per_user_lag13,match_rate_lag13,trip_cnt_per_user_lag14,nonrepeat_cnt_per_user_lag14,match_rate_lag14,trip_cnt_per_user_lag15,nonrepeat_cnt_per_user_lag15,match_rate_lag15,trip_cnt_per_user_lag16,nonrepeat_cnt_per_user_lag16,match_rate_lag16,trip_cnt_per_user_lag17,nonrepeat_cnt_per_user_lag17,match_rate_lag17,trip_cnt_per_user_lag18,nonrepeat_cnt_per_user_lag18,match_rate_lag18,trip_cnt_per_user_lag19,nonrepeat_cnt_per_user_lag19,match_rate_lag19,trip_cnt_per_user_lag20,nonrepeat_cnt_per_user_lag20,match_rate_lag20,trip_cnt_per_user_lag21,nonrepeat_cnt_per_user_lag21,match_rate_lag21,mgm_day,face_value,face_value_num
2025-12-31,不發,控制組,喚回-高優惠敏感,南區,7.0,10.0,0.8,0,0.0,158.0,0.0443037974683544,0.0632911392405063,0.0083333333333333,0.0083333333333333,1.0,0.0333333333333333,0.0583333333333333,0.7142857142857143,0.0166666666666666,0.0166666666666666,1.0,0.0,0.0,0.0,0.0166666666666666,0.0166666666666666,1.0,0.0166666666666666,0.025,0.6666666666666666,0.0,0.0,0.0,0.0125,0.03125,0.25,0.03125,0.06875,0.5,0.04375,0.05,0.8888888888888888,0.0125,0.0125,1.0,0.00625,0.0125,0.5,1,0,0
2026-01-01,不發,控制組,喚回-高優惠敏感,南區,3.0,10.0,0.3,1,0.0,158.0,0.0189873417721519,0.0632911392405063,0.0,0.0,0.0,0.0083333333333333,0.0083333333333333,1.0,0.0333333333333333,0.0583333333333333,0.7142857142857143,0.0166666666666666,0.0166666666666666,1.0,0.0,0.0,0.0,0.0166666666666666,0.0166666666666666,1.0,0.0166666666666666,0.025,0.6666666666666666,0.0,0.0,0.0,0.0125,0.03125,0.25,0.03125,0.06875,0.5,0.04375,0.05,0.8888888888888888,0.0125,0.0125,1.0,1,0,0
2026-01-02,不發,控制組,喚回-高優惠敏感,南區,0.0,0.0,0.0,0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083333333333333,0.0083333333333333,1.0,0.0333333333333333,0.0583333333333333,0.7142857142857143,0.0166666666666666,0.0166666666666666,1.0,0.0,0.0,0.0,0.0166666666666666,0.0166666666666666,1.0,0.0166666666666666,0.025,0.6666666666666666,0.0,0.0,0.0,0.0125,0.03125,0.25,0.03125,0.06875,0.5,0.04375,0.05,0.8888888888888888,0,0,0
2026-01-03,不發,控制組,喚回-高優惠敏感,南區,1.0,1.0,1.0,1,0.0,158.0,0.0063291139240506,0.0063291139240506,0.0054644808743169,0.0054644808743169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083333333333333,0.0083333333333333,1.0,0.0333333333333333,0.0583333333333333,0.7142857142857143,0.0166666666666666,0.0166666666666666,1.0,0.0,0.0,0.0,0.0166666666666666,0.0166666666666666,1.0,0.0166666666666666,0.025,0.6666666666666666,0.0,0.0,0.0,0.0125,0.03125,0.25,0.03125,0.06875,0.5,0,0,0
2026-01-04,不發,控制組,喚回-高優惠敏感,南區,0.0,0.0,0.0,1,0.0,158.0,0.0,0.0,0.0054644808743169,0.0218579234972677,0.5,0.0054644808743169,0.0054644808743169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083333333333333,0.0083333333333333,1.0,0.0333333333333333,0.0583333333333333,0.7142857142857143,0.0166666666666666,0.0166666666666666,1.0,0.0,0.0,0.0,0.0166666666666666,0.0166666666666666,1.0,0.0166666666666666,0.025,0.6666666666666666,0.0,0.0,0.0,0.0125,0.03125,0.25,0,0,0
2026-01-05,不發,控制組,喚回-高優惠敏感,南區,2.0,3.0,0.6666666666666666,0,0.0,155.0,0.0129032258064516,0.0193548387096774,0.0218579234972677,0.0273224043715847,0.8,0.0054644808743169,0.0218579234972677,0.5,0.0054644808743169,0.0054644808743169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083333333333333,0.0083333333333333,1.0,0.0333333333333333,0.0583333333333333,0.7142857142857143,0.0166666666666666,0.0166666666666666,1.0,0.0,0.0,0.0,0.0166666666666666,0.0166666666666666,1.0,0.0166666666666666,0.025,0.6666666666666666,0.0,0.0,0.0,0,0,0
2026-01-06,不發,控制組,喚回-高優惠敏感,南區,1.0,1.0,1.0,0,0.0,155.0,0.0064516129032258,0.0064516129032258,0.0109289617486338,0.0163934426229508,0.6666666666666666,0.0218579234972677,0.0273224043715847,0.8,0.0054644808743169,0.0218579234972677,0.5,0.0054644808743169,0.0054644808743169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083333333333333,0.0083333333333333,1.0,0.0333333333333333,0.0583333333333333,0.7142857142857143,0.0166666666666666,0.0166666666666666,1.0,0.0,0.0,0.0,0.0166666666666666,0.0166666666666666,1.0,0.0166666666666666,0.025,0.6666666666666666,0,0,0
2026-01-07,不發,控制組,喚回-高優惠敏感,南區,2.0,3.0,0.6666666666666666,0,0.0,155.0,0.0129032258064516,0.0193548387096774,0.0,0.0,0.0,0.0109289617486338,0.0163934426229508,0.6666666666666666,0.0218579234972677,0.0273224043715847,0.8,0.0054644808743169,0.0218579234972677,0.5,0.0054644808743169,0.0054644808743169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083333333333333,0.0083333333333333,1.0,0.0333333333333333,0.0583333333333333,0.7142857142857143,0.0166666666666666,0.0166666666666666,1.0,0.0,0.0,0.0,0.0166666666666666,0.0166666666666666,1.0,0,0,0
2026-01-08,不發,控制組,喚回-高優惠敏感,南區,0.0,1.0,0.0,0,0.0,155.0,0.0,0.0064516129032258,0.0063291139240506,0.0126582278481012,0.5,0.0,0.0,0.0,0.0109289617486338,0.0163934426229508,0.6666666666666666,0.0218579234972677,0.0273224043715847,0.8,0.0054644808743169,0.0218579234972677,0.5,0.0054644808743169,0.0054644808743169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083333333333333,0.0083333333333333,1.0,0.0333333333333333,0.0583333333333333,0.7142857142857143,0.0166666666666666,0.0166666666666666,1.0,0.0,0.0,0.0,0,0,0
2026-01-09,不發,控制組,喚回-高優惠敏感,南區,2.0,2.0,1.0,0,0.0,155.0,0.0129032258064516,0.0129032258064516,0.0063291139240506,0.0189873417721519,0.3333333333333333,0.0063291139240506,0.0126582278481012,0.5,0.0,0.0,0.0,0.0109289617486338,0.0163934426229508,0.6666666666666666,0.0218579234972677,0.0273224043715847,0.8,0.0054644808743169,0.0218579234972677,0.5,0.0054644808743169,0.0054644808743169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083333333333333,0.0083333333333333,1.0,0.0333333333333333,0.0583333333333333,0.7142857142857143,0.0166666666666666,0.0166666666666666,1.0,0,0,0
2026-01-10,不發,控制組,喚回-高優惠敏感,南區,0.0,0.0,0.0,1,0.0,155.0,0.0,0.0,0.0443037974683544,0.0632911392405063,0.8,0.0063291139240506,0.0189873417721519,0.3333333333333333,0.0063291139240506,0.0126582278481012,0.5,0.0,0.0,0.0,0.0109289617486338,0.0163934426229508,0.6666666666666666,0.0218579234972677,0.0273224043715847,0.8,0.0054644808743169,0.0218579234972677,0.5,0.0054644808743169,0.0054644808743169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083333333333333,0.0083333333333333,1.0,0.0333333333333333,0.0583333333333333,0.7142857142857143,0,0,0
2026-01-11,不發,控制組,喚回-高優惠敏感,南區,0.0,0.0,0.0,1,0.0,155.0,0.0,0.0,0.0189873417721519,0.0632911392405063,0.3,0.0443037974683544,0.0632911392405063,0.8,0.0063291139240506,0.0189873417721519,0.3333333333333333,0.0063291139240506,0.0126582278481012,0.5,0.0,0.0,0.0,0.0109289617486338,0.0163934426229508,0.6666666666666666,0.0218579234972677,0.0273224043715847,0.8,0.0054644808743169,0.0218579234972677,0.5,0.0054644808743169,0.0054644808743169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083333333333333,0.0083333333333333,1.0,0,0,0
2025-07-28,不發,控制組,既有regular鞏固,中區,5.0,5.0,1.0,0,0.8571428571428571,302.0,0.0165562913907284,0.0165562913907284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2025-07-29,不發,控制組,既有regular鞏固,中區,3.0,5.0,0.6,0,1.0,302.0,0.009933774834437,0.0165562913907284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2025-07-30,不發,控制組,既有regular鞏固,中區,9.0,12.0,0.75,0,1.0,302.0,0.0298013245033112,0.0397350993377483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2025-07-31,不發,控制組,既有regular鞏固,中區,9.0,11.0,0.8181818181818182,0,0.8571428571428571,302.0,0.0298013245033112,0.0364238410596026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2025-08-01,不發,控制組,既有regular鞏固,中區,10.0,13.0,0.8461538461538461,0,0.8571428571428571,302.0,0.0331125827814569,0.043046357615894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2025-08-02,不發,控制組,既有regular鞏固,中區,20.0,26.0,0.7692307692307693,1,1.0,302.0,0.0662251655629139,0.086092715231788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2025-08-03,不發,控制組,既有regular鞏固,中區,11.0,14.0,0.8571428571428571,1,1.0,302.0,0.0364238410596026,0.0463576158940397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2025-08-04,不發,控制組,既有regular鞏固,中區,41.0,45.0,0.9090909090909092,0,1.0,1291.0,0.0317583268783888,0.034856700232378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2025-08-05,不發,控制組,既有regular鞏固,中區,23.0,27.0,0.9285714285714286,0,1.0,1291.0,0.0178156467854376,0.0209140201394268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2025-08-06,不發,控制組,既有regular鞏固,中區,23.0,28.0,0.8214285714285714,0,0.8571428571428571,1291.0,0.0178156467854376,0.021688613477924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2025-08-07,不發,控制組,既有regular鞏固,中區,27.0,31.0,0.9333333333333332,0,0.8571428571428571,1291.0,0.0209140201394268,0.0240123934934159,0.0165562913907284,0.0165562913907284,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2025-08-08,不發,控制組,既有regular鞏固,中區,35.0,45.0,0.8636363636363636,0,0.0,1291.0,0.0271107668474051,0.034856700232378,0.009933774834437,0.0165562913907284,0.6,0.0165562913907284,0.0165562913907284,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2025-08-09,不發,控制組,既有regular鞏固,中區,49.0,68.0,0.8115942028985508,1,0.4285714285714285,1291.0,0.0379550735863671,0.0526723470178156,0.0298013245033112,0.0397350993377483,0.75,0.009933774834437,0.0165562913907284,0.6,0.0165562913907284,0.0165562913907284,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2025-08-10,不發,控制組,既有regular鞏固,中區,37.0,46.0,0.8222222222222222,1,0.2857142857142857,1291.0,0.0286599535243996,0.0356312935708752,0.0298013245033112,0.0364238410596026,0.8181818181818182,0.0298013245033112,0.0397350993377483,0.75,0.009933774834437,0.0165562913907284,0.6,0.0165562913907284,0.0165562913907284,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2025-08-19,不發,控制組,既有regular鞏固,中區,19.0,20.0,1.0,0,1.0,909.0,0.0209020902090209,0.022002200220022,0.0379550735863671,0.0526723470178156,0.8115942028985508,0.0271107668474051,0.034856700232378,0.8636363636363636,0.0209140201394268,0.0240123934934159,0.9333333333333332,0.0178156467854376,0.021688613477924,0.8214285714285714,0.0178156467854376,0.0209140201394268,0.9285714285714286,0.0317583268783888,0.034856700232378,0.9090909090909092,0.0364238410596026,0.0463576158940397,0.8571428571428571,0.0662251655629139,0.086092715231788,0.7692307692307693,0.0331125827814569,0.043046357615894,0.8461538461538461,0.0298013245033112,0.0364238410596026,0.8181818181818182,0.0298013245033112,0.0397350993377483,0.75,0.009933774834437,0.0165562913907284,0.6,0,0,0
2025-08-20,不發,控制組,既有regular鞏固,中區,25.0,32.0,0.8387096774193549,0,0.7142857142857143,909.0,0.0275027502750275,0.0352035203520352,0.0286599535243996,0.0356312935708752,0.8222222222222222,0.0379550735863671,0.0526723470178156,0.8115942028985508,0.0271107668474051,0.034856700232378,0.8636363636363636,0.0209140201394268,0.0240123934934159,0.9333333333333332,0.0178156467854376,0.021688613477924,0.8214285714285714,0.0178156467854376,0.0209140201394268,0.9285714285714286,0.0317583268783888,0.034856700232378,0.9090909090909092,0.0364238410596026,0.0463576158940397,0.8571428571428571,0.0662251655629139,0.086092715231788,0.7692307692307693,0.0331125827814569,0.043046357615894,0.8461538461538461,0.0298013245033112,0.0364238410596026,0.8181818181818182,0.0298013245033112,0.0397350993377483,0.75,0,0,0
2025-08-21,不發,控制組,既有regular鞏固,中區,17.0,21.0,0.8571428571428571,0,1.0,909.0,0.0187018701870187,0.0231023102310231,,,,0.0286599535243996,0.0356312935708752,0.8222222222222222,0.0379550735863671,0.0526723470178156,0.8115942028985508,0.0271107668474051,0.034856700232378,0.8636363636363636,0.0209140201394268,0.0240123934934159,0.9333333333333332,0.0178156467854376,0.021688613477924,0.8214285714285714,0.0178156467854376,0.0209140201394268,0.9285714285714286,0.0317583268783888,0.034856700232378,0.9090909090909092,0.0364238410596026,0.0463576158940397,0.8571428571428571,0.0662251655629139,0.086092715231788,0.7692307692307693,0.0331125827814569,0.043046357615894,0.8461538461538461,0.0298013245033112,0.0364238410596026,0.8181818181818182,0,0,0
2025-08-22,不發,控制組,既有regular鞏固,中區,21.0,25.0,0.8461538461538461,0,0.1428571428571428,909.0,0.0231023102310231,0.0275027502750275,,,,,,,0.0286599535243996,0.0356312935708752,0.8222222222222222,0.0379550735863671,0.0526723470178156,0.8115942028985508,0.0271107668474051,0.034856700232378,0.8636363636363636,0.0209140201394268,0.0240123934934159,0.9333333333333332,0.0178156467854376,0.021688613477924,0.8214285714285714,0.0178156467854376,0.0209140201394268,0.9285714285714286,0.0317583268783888,0.034856700232378,0.9090909090909092,0.0364238410596026,0.0463576158940397,0.8571428571428571,0.0662251655629139,0.086092715231788,0.7692307692307693,0.0331125827814569,0.043046357615894,0.8461538461538461,0,0,0
2025-08-23,不發,控制組,既有regular鞏固,中區,31.0,42.0,0.7804878048780488,1,0.4285714285714285,909.0,0.0341034103410341,0.0462046204620462,,,,,,,,,,0.0286599535243996,0.0356312935708752,0.8222222222222222,0.0379550735863671,0.0526723470178156,0.8115942028985508,0.0271107668474051,0.034856700232378,0.8636363636363636,0.0209140201394268,0.0240123934934159,0.9333333333333332,0.0178156467854376,0.021688613477924,0.8214285714285714,0.0178156467854376,0.0209140201394268,0.9285714285714286,0.0317583268783888,0.034856700232378,0.9090909090909092,0.0364238410596026,0.0463576158940397,0.8571428571428571,0.0662251655629139,0.086092715231788,0.7692307692307693,0,0,0
2025-08-24,不發,控制組,既有regular鞏固,中區,24.0,33.0,0.7647058823529411,1,0.1428571428571428,909.0,0.0264026402640264,0.0363036303630363,,,,,,,,,,,,,0.0286599535243996,0.0356312935708752,0.8222222222222222,0.0379550735863671,0.0526723470178156,0.8115942028985508,0.0271107668474051,0.034856700232378,0.8636363636363636,0.0209140201394268,0.0240123934934159,0.9333333333333332,0.0178156467854376,0.021688613477924,0.8214285714285714,0.0178156467854376,0.0209140201394268,0.9285714285714286,0.0317583268783888,0.034856700232378,0.9090909090909092,0.0364238410596026,0.0463576158940397,0.8571428571428571,0,0,0
2025-08-25,不發,控制組,既有regular鞏固,中區,10.0,12.0,0.8333333333333334,0,0.5714285714285714,578.0,0.0173010380622837,0.0207612456747404,,,,,,,,,,,,,,,,0.0286599535243996,0.0356312935708752,0.8222222222222222,0.0379550735863671,0.0526723470178156,0.8115942028985508,0.0271107668474051,0.034856700232378,0.8636363636363636,0.0209140201394268,0.0240123934934159,0.9333333333333332,0.0178156467854376,0.021688613477924,0.8214285714285714,0.0178156467854376,0.0209140201394268,0.9285714285714286,0.0317583268783888,0.034856700232378,0.9090909090909092,0,0,0
2025-08-26,不發,控制組,既有regular鞏固,中區,13.0,15.0,0.8666666666666667,0,0.7142857142857143,578.0,0.0224913494809688,0.0259515570934256,,,,,,,,,,,,,,,,,,,0.0286599535243996,0.0356312935708752,0.8222222222222222,0.0379550735863671,0.0526723470178156,0.8115942028985508,0.0271107668474051,0.034856700232378,0.8636363636363636,0.0209140201394268,0.0240123934934159,0.9333333333333332,0.0178156467854376,0.021688613477924,0.8214285714285714,0.0178156467854376,0.0209140201394268,0.9285714285714286,0,0,0
2025-08-27,不發,控制組,既有regular鞏固,中區,9.0,10.0,0.8333333333333334,0,0.7142857142857143,578.0,0.0155709342560553,0.0173010380622837,,,,,,,,,,,,,,,,,,,,,,0.0286599535243996,0.0356312935708752,0.8222222222222222,0.0379550735863671,0.0526723470178156,0.8115942028985508,0.0271107668474051,0.034856700232378,0.8636363636363636,0.0209140201394268,0.0240123934934159,0.9333333333333332,0.0178156467854376,0.021688613477924,0.8214285714285714,1,0,0
2025-08-28,不發,控制組,既有regular鞏固,中區,9.0,13.0,0.8181818181818182,0,0.7142857142857143,578.0,0.0155709342560553,0.0224913494809688,,,,,,,,,,,,,,,,,,,,,,,,,0.0286599535243996,0.0356312935708752,0.8222222222222222,0.0379550735863671,0.0526723470178156,0.8115942028985508,0.0271107668474051,0.034856700232378,0.8636363636363636,0.0209140201394268,0.0240123934934159,0.9333333333333332,1,0,0
2025-08-29,不發,控制組,既有regular鞏固,中區,13.0,16.0,0.9375,0,0.8571428571428571,578.0,0.0224913494809688,0.0276816608996539,0.0209020902090209,0.022002200220022,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0286599535243996,0.0356312935708752,0.8222222222222222,0.0379550735863671,0.0526723470178156,0.8115942028985508,0.0271107668474051,0.034856700232378,0.8636363636363636,1,0,0
2025-08-30,不發,控制組,既有regular鞏固,中區,27.0,32.0,0.9,1,1.0,578.0,0.046712802768166,0.0553633217993079,0.0275027502750275,0.0352035203520352,0.8387096774193549,0.0209020902090209,0.022002200220022,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0286599535243996,0.0356312935708752,0.8222222222222222,0.0379550735863671,0.0526723470178156,0.8115942028985508,1,0,0
2025-08-31,不發,控制組,既有regular鞏固,中區,24.0,26.0,0.925925925925926,1,1.0,578.0,0.0415224913494809,0.0449826989619377,0.0187018701870187,0.0231023102310231,0.8571428571428571,0.0275027502750275,0.0352035203520352,0.8387096774193549,0.0209020902090209,0.022002200220022,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0286599535243996,0.0356312935708752,0.8222222222222222,1,0,0
2025-09-01,不發,控制組,既有regular鞏固,中區,7.0,10.0,0.7272727272727273,0,1.0,771.0,0.0090791180285343,0.0129701686121919,0.0231023102310231,0.0275027502750275,0.8461538461538461,0.0187018701870187,0.0231023102310231,0.8571428571428571,0.0275027502750275,0.0352035203520352,0.8387096774193549,0.0209020902090209,0.022002200220022,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2025-09-02,不發,控制組,既有regular鞏固,中區,13.0,14.0,0.9230769230769232,0,0.8571428571428571,771.0,0.0168612191958495,0.0181582360570687,0.0341034103410341,0.0462046204620462,0.7804878048780488,0.0231023102310231,0.0275027502750275,0.8461538461538461,0.0187018701870187,0.0231023102310231,0.8571428571428571,0.0275027502750275,0.0352035203520352,0.8387096774193549,0.0209020902090209,0.022002200220022,1.0,,,,,,,,,,,,,,,,,,,,,,1,0,0
2025-09-03,不發,控制組,既有regular鞏固,中區,15.0,18.0,0.8947368421052632,0,1.0,771.0,0.0194552529182879,0.0233463035019455,0.0264026402640264,0.0363036303630363,0.7647058823529411,0.0341034103410341,0.0462046204620462,0.7804878048780488,0.0231023102310231,0.0275027502750275,0.8461538461538461,0.0187018701870187,0.0231023102310231,0.8571428571428571,0.0275027502750275,0.0352035203520352,0.8387096774193549,0.0209020902090209,0.022002200220022,1.0,,,,,,,,,,,,,,,,,,,0,0,0
2025-09-04,不發,控制組,既有regular鞏固,中區,21.0,25.0,0.875,0,0.7142857142857143,771.0,0.0272373540856031,0.0324254215304799,0.0173010380622837,0.0207612456747404,0.8333333333333334,0.0264026402640264,0.0363036303630363,0.7647058823529411,0.0341034103410341,0.0462046204620462,0.7804878048780488,0.0231023102310231,0.0275027502750275,0.8461538461538461,0.0187018701870187,0.0231023102310231,0.8571428571428571,0.0275027502750275,0.0352035203520352,0.8387096774193549,0.0209020902090209,0.022002200220022,1.0,,,,,,,,,,,,,,,,0,0,0
2025-09-05,不發,控制組,既有regular鞏固,中區,17.0,19.0,0.8888888888888888,0,0.4285714285714285,771.0,0.0220492866407263,0.0246433203631647,0.0224913494809688,0.0259515570934256,0.8666666666666667,0.0173010380622837,0.0207612456747404,0.8333333333333334,0.0264026402640264,0.0363036303630363,0.7647058823529411,0.0341034103410341,0.0462046204620462,0.7804878048780488,0.0231023102310231,0.0275027502750275,0.8461538461538461,0.0187018701870187,0.0231023102310231,0.8571428571428571,0.0275027502750275,0.0352035203520352,0.8387096774193549,0.0209020902090209,0.022002200220022,1.0,,,,,,,,,,,,,0,0,0
2025-09-06,不發,控制組,既有regular鞏固,中區,23.0,28.0,0.8214285714285714,1,0.7142857142857143,771.0,0.0298313878080415,0.0363164721141374,0.0155709342560553,0.0173010380622837,0.8333333333333334,0.0224913494809688,0.0259515570934256,0.8666666666666667,0.0173010380622837,0.0207612456747404,0.8333333333333334,0.0264026402640264,0.0363036303630363,0.7647058823529411,0.0341034103410341,0.0462046204620462,0.7804878048780488,0.0231023102310231,0.0275027502750275,0.8461538461538461,0.0187018701870187,0.0231023102310231,0.8571428571428571,0.0275027502750275,0.0352035203520352,0.8387096774193549,0.0209020902090209,0.022002200220022,1.0,,,,,,,,,,0,0,0
2025-09-07,不發,控制組,既有regular鞏固,中區,21.0,37.0,0.6410256410256411,1,1.0,771.0,0.0272373540856031,0.0479896238651102,0.0155709342560553,0.0224913494809688,0.8181818181818182,0.0155709342560553,0.0173010380622837,0.8333333333333334,0.0224913494809688,0.0259515570934256,0.8666666666666667,0.0173010380622837,0.0207612456747404,0.8333333333333334,0.0264026402640264,0.0363036303630363,0.7647058823529411,0.0341034103410341,0.0462046204620462,0.7804878048780488,0.0231023102310231,0.0275027502750275,0.8461538461538461,0.0187018701870187,0.0231023102310231,0.8571428571428571,0.0275027502750275,0.0352035203520352,0.8387096774193549,0.0209020902090209,0.022002200220022,1.0,,,,,,,0,0,0
2025-09-08,不發,控制組,既有regular鞏固,中區,12.0,14.0,0.9166666666666666,0,1.0,709.0,0.0169252468265162,0.0197461212976022,0.0224913494809688,0.0276816608996539,0.9375,0.0155709342560553,0.0224913494809688,0.8181818181818182,0.0155709342560553,0.0173010380622837,0.8333333333333334,0.0224913494809688,0.0259515570934256,0.8666666666666667,0.0173010380622837,0.0207612456747404,0.8333333333333334,0.0264026402640264,0.0363036303630363,0.7647058823529411,0.0341034103410341,0.0462046204620462,0.7804878048780488,0.0231023102310231,0.0275027502750275,0.8461538461538461,0.0187018701870187,0.0231023102310231,0.8571428571428571,0.0275027502750275,0.0352035203520352,0.8387096774193549,0.0209020902090209,0.022002200220022,1.0,,,,0,0,0
2025-09-09,不發,控制組,既有regular鞏固,中區,10.0,13.0,0.8571428571428571,0,1.0,709.0,0.0141043723554301,0.0183356840620592,0.046712802768166,0.0553633217993079,0.9,0.0224913494809688,0.0276816608996539,0.9375,0.0155709342560553,0.0224913494809688,0.8181818181818182,0.0155709342560553,0.0173010380622837,0.8333333333333334,0.0224913494809688,0.0259515570934256,0.8666666666666667,0.0173010380622837,0.0207612456747404,0.8333333333333334,0.0264026402640264,0.0363036303630363,0.7647058823529411,0.0341034103410341,0.0462046204620462,0.7804878048780488,0.0231023102310231,0.0275027502750275,0.8461538461538461,0.0187018701870187,0.0231023102310231,0.8571428571428571,0.0275027502750275,0.0352035203520352,0.8387096774193549,0.0209020902090209,0.022002200220022,1.0,0,0,0
2025-09-10,不發,控制組,既有regular鞏固,中區,20.0,24.0,0.875,0,0.8571428571428571,709.0,0.0282087447108603,0.0338504936530324,0.0415224913494809,0.0449826989619377,0.925925925925926,0.046712802768166,0.0553633217993079,0.9,0.0224913494809688,0.0276816608996539,0.9375,0.0155709342560553,0.0224913494809688,0.8181818181818182,0.0155709342560553,0.0173010380622837,0.8333333333333334,0.0224913494809688,0.0259515570934256,0.8666666666666667,0.0173010380622837,0.0207612456747404,0.8333333333333334,0.0264026402640264,0.0363036303630363,0.7647058823529411,0.0341034103410341,0.0462046204620462,0.7804878048780488,0.0231023102310231,0.0275027502750275,0.8461538461538461,0.0187018701870187,0.0231023102310231,0.8571428571428571,0.0275027502750275,0.0352035203520352,0.8387096774193549,0,0,0
2025-09-11,不發,控制組,既有regular鞏固,中區,12.0,14.0,0.8461538461538461,0,0.5714285714285714,709.0,0.0169252468265162,0.0197461212976022,0.0090791180285343,0.0129701686121919,0.7272727272727273,0.0415224913494809,0.0449826989619377,0.925925925925926,0.046712802768166,0.0553633217993079,0.9,0.0224913494809688,0.0276816608996539,0.9375,0.0155709342560553,0.0224913494809688,0.8181818181818182,0.0155709342560553,0.0173010380622837,0.8333333333333334,0.0224913494809688,0.0259515570934256,0.8666666666666667,0.0173010380622837,0.0207612456747404,0.8333333333333334,0.0264026402640264,0.0363036303630363,0.7647058823529411,0.0341034103410341,0.0462046204620462,0.7804878048780488,0.0231023102310231,0.0275027502750275,0.8461538461538461,0.0187018701870187,0.0231023102310231,0.8571428571428571,0,0,0
2025-09-12,不發,控制組,既有regular鞏固,中區,21.0,24.0,0.9166666666666666,0,0.0,709.0,0.0296191819464033,0.0338504936530324,0.0168612191958495,0.0181582360570687,0.9230769230769232,0.0090791180285343,0.0129701686121919,0.7272727272727273,0.0415224913494809,0.0449826989619377,0.925925925925926,0.046712802768166,0.0553633217993079,0.9,0.0224913494809688,0.0276816608996539,0.9375,0.0155709342560553,0.0224913494809688,0.8181818181818182,0.0155709342560553,0.0173010380622837,0.8333333333333334,0.0224913494809688,0.0259515570934256,0.8666666666666667,0.0173010380622837,0.0207612456747404,0.8333333333333334,0.0264026402640264,0.0363036303630363,0.7647058823529411,0.0341034103410341,0.0462046204620462,0.7804878048780488,0.0231023102310231,0.0275027502750275,0.8461538461538461,0,0,0
